"IRQ_STAT","1","",""
"PP1V1_S0SW_SSD","1","",""
"PP1V8_S0SW_SSD_HOT","2","",""
"PP1V8_S0SW_SSD_COLD","4","",""
"PP1V2_S0SW_SSD_HOT","1","",""
"PP1V2_S0SW_SSD_COLD","1","",""
"PP2V5_S0SW_SSD","1","",""
"PP3V3_S0SW_S1X","1","",""
"PCH_RTCRST_L","9","",""
"DSC_0788","1","",""
"LCD_5V_EN","4","",""
"PP_AUDIO_CH","1","",""
"PP3V3_UPC_XB_LDO","178","",""
"PP3V3_UPC_TB_LDO","55","",""
"CLK100M_SSD","2","",""
"PPDCIN_S5_CHGR_ISOL","1","",""
"PP3V3SSD_VMON","3","",""
"PMIC_SHUTDOWN_L","35","",""
"P5VS4_PGOOD","18","",""
"P1V8SUS_PGOOD","7","",""
"PPVIN_S5_HS_COMPUTER_ISNS","1","",""
"PPVIN_S5_H3_OTHER_ISNS","1","",""
"PP1V5_S0SZ_AUDIO_ADH","1","",""
"PP3V3_S0_FET_R","9","",""
"P1V8S3_EN","9","",""
"PP3V3_S4_FET_R","7","",""
"SYSTEM_ONEWIRE","1","",""
"VMON_Q1_BASE0","1","",""
"S0_PGD_C","1","",""
"CHGR_CSI","1","",""
"CHR_CSO","1","",""
"P5VS0_PHASE","1","",""
"PP3V3_S0_HDD","1","",""
"SMC_HDD_ISENCE","2","",""
"IMG_20181006_114523","1","",""
"MACH_KERNEL","1","",""
"IMAGE_2001","1","",""
"IMG_20181009_173408","1","",""
"PP1V05_TBTIO","1","",""
"TBT_PWR_ON_POC_RST_L","3","",""
"TBTPOCRST_MR_L","1","",""
"PM_PWR_BTN_L","2","",""
"PM_DSW_PRGD","2","",""
"PP_3V3_S5","4","",""
"PPP5V_S4RS3","1","",""
"PP5VS5_LDO","2","",""
"0V9_S5","4","",""
"3_L","54","",""
"SPI_MLB_IO0_MOS1","1","",""
"SPI_MLB_IO1_MOS0","1","",""
"PM_SLP_SUS","9","",""
"50_0_ANT","1","",""
"50_1_ANT","1","",""
"50_2_ANT","1","",""
"CPUCORE_ISUMN","1","",""
"PPBUS_HSO","1","",""
"PP3V42_G","1","",""
"PM_SLP_SUB_L","1","",""
"AL_SYS_PWRGD","7","",""
"1V8_S3","7","",""
"DP_T29SNK0_ML_N","2","",""
"PPCRTC_G3H","2","",""
"PCH_DSWEMEN","1","",""
"PPBAT_G3H_CONN_F","2","",""
"P1V05_S0GPU_EN","3","",""
"PPDCIN_G3","4","",""
"PP5V_S4RS","2","",""
"PP3V42_G4H","1","",""
"PPVIN_S0_GFXIMPVP","1","",""
"BKLT_SD","102","",""
"MBA61_0099_B20_LOCKED","3","",""
"SSD_SR_EN_L","11","",""
"SSD_PCIE_SEL_L","5","",""
"PP5V3_S3","1","",""
"SMC_ADAPTER_AN","1","",""
"PCH_SRTC_RST_L","3","",""
"DP_INT_HPD_CONN","5","",""
"DP_INT_ML_P","2","",""
"PP3V3_S5_RTC_D","1","",""
"PP_BUS_GH3","2","",""
"PPVIN_S3_DDRREG","1","",""
"PPVIN_GPU_GPUVCORE","1","",""
"PPVIN_S0GPU_P1V8P1V1","1","",""
"PP3V3_S0_PWRCTL","1","",""
"S0_PWR_PGOOD","3","",""
"ALL_GFX_PGOOD_R","1","",""
"PPV3V3_LCDVDD_SW_F","1","",""
"HDA_RST_L","37","",""
"PCH_INTRVRMEN","2","",""
"SUS_SLP","1","",""
"P5VS4_S3","1","",""
"PP5V_S0_HDD_FLT","4","",""
"PP1V5_S3_CPU_VCCD","1","",""
"P1V8S0_PGGOD","1","",""
"PM_SLP_S3_R","1","",""
"SMS_PWRBTN_L","1","",""
"SMC_DELAYED_PWRG","1","",""
"SLP_SX","1","",""
"PPVCCGT_S0G","20","",""
"PPVCCSA_S0G_R","3","",""
"PPVCCPCH_S5G","19","",""
"PP1V_S5G_REG","11","",""
"US_G3H_TPAD_F","1","",""
"PPVCCGT_S0G_PH3","7","",""
"PPVCCCPU_S0G_PH1","8","",""
"PM_PCH_PWRK","1","",""
"PANEL_3V3_EN","1","",""
"P5V_EN","1","",""
"SML_PCH_1_CLK","3","",""
"SML_PCH_1_DATA","3","",""
"SMC_PECI_L_R","1","",""
"SMC_PECI_L","3","",""
"DIODE_MOD","1","",""
"S5PGOOD_DLY","4","",""
"S4_PGOOD_CT","1","",""
"PP3V3_SUS_PWRCTL","3","",""
"P3V3_S5_LL","3","",""
"SMC_E","5","",""
"SMC_TXX","9","",""
"PPV3_SUS","1","",""
"DA_MUFFINMAN","1","",""
"PPBUS_3H","1","",""
"SPKRCONN_L","1","",""
"R_ID","1","",""
"PM_SP_SUS_L","4","",""
"SMC_ODD_DETECT","4","",""
"PP3V3_SUS_EN","3","",""
"P3V3_SUS_FET_R","1","",""
"P5VS5_FET_RAMP","1","",""
"PP5V_5_CUMULUS","1","",""
"VCC_GFX_CORE","1","",""
"PWR_GOOD","1","",""
"SMC_OTHER_HI_ISENSE","4","",""
"SMC_SCL","2","",""
"3V1_RTC","12","",""
"PP20V_USBC_TA_VBUS_CONN","1","",""
"PPDCIN_G3H_P3V3G3H","2","",""
"PPDCIN_GH","1","",""
"PPBUS_S5_HS_OTHER_INSIS","2","",""
"FBVDD_ALTVO","1","",""
"IMG_0584","1","",""
"PP5V_S4_P5VS0FET","1","",""
"PP5V_5","1","",""
"RF_ANTENNA1","1","",""
"ADAPTER_SENSE_R","2","",""
"RTC_RST_L","9","",""
"PP5V_S3_P5VS0FET","5","",""
"PP5V_S3_ODD","2","",""
"PP5V_S3_AUDIO_AMP","2","",""
"PP5V_S3_AUDIO","4","",""
"PP5V_S3_TPAD","3","",""
"PP5V_S3_WLAN","2","",""
"PP5V_S3_VTTCLAMP","2","",""
"PP5V_S3_MCPDDRFET","2","",""
"PP5V_S3_SYSLED","2","",""
"PP5V_S3_IR","3","",""
"PP5V_S3_BTCAMERA","2","",""
"PP5V_S3_EXTUSB","2","",""
"PP2V9_SYSCLK","5","",""
"PPDCIN_E85_SS_DIV","1","",""
"SSD_CLK_REQ","1","",""
"PP1V_S3","16","",""
"PP1V_S0SW","12","",""
"SMC_ADAPTER_L","1","",""
"LCD_IGPWR","1","",""
"SMC_BMON_DISCRETE_ISENSE","8","",""
"PP3V3_TBT_T_F","3","",""
"BIOS_IC","1","",""
"PPV_OUT_S0_LCDBKLT","1","",""
"SMBUS_BAT_SCL","1","",""
"SMBUS_BAT_SDA","1","",""
"EDP_BKL_PWM","2","",""
"SMC_OTHER5V_HI_ISENSE","2","",""
"SMC_OTHER3V3_HI_ISENSE","1","",""
"SMC_LCDBKLT_ISENSE","4","",""
"SMC_TPAD_ISENSE","2","",""
"SMC_PCH_ISENSE","1","",""
"SMC_DDR_ISENSE","1","",""
"SMC_CPUDDR_ISENSE","4","",""
"SMC_PP3V3S0_ISENSE","1","",""
"SMC_PP5VS0_ISENSE","1","",""
"SMC_SSD_ISENSE","4","",""
"SMC_CPUHI_COMP_ALERT_L","4","",""
"SMC_DDR1V8_ISENSE","1","",""
"SMC_TBT_ISENSE","1","",""
"SMC_LCDPANEL_ISENSE","1","",""
"SMC_CAMERA_ISENSE","2","",""
"ISNS_CPUHIGAIN_P","1","",""
"ISNS_CPUHIGAIN_N","1","",""
"SMC_BMON_COMP_ALERT_L","3","",""
"SMC_CPU_VSENSE","17","",""
"SMC_CPU_IMON_ISENSE","4","",""
"TBTTHMSNS_THM_L","1","",""
"TBTTHMSNS_ALERT_L","1","",""
"CPUTHMSNS_THM_L","1","",""
"PP20V_USBC_XB_VBUS_F","9","",""
"RAM_MODULES","1","",""
"AP_DEV_WAKE","1","",""
"AP_PCIE_WAKE_L","3","",""
"BT_WAKE_L","1","",""
"M_BATLOW_L","4","",""
"PPVCOUT_S0_LCDBKLT","1","",""
"P3V42G3H_FB","7","",""
"P3V42G3H_TON","3","",""
"AP_RESET_L","19","",""
"PP1V8_SSD_COLD","22","",""
"STORAGE_LB_EN","19","",""
"SSD_PCIE_CLKREQ_L","2","",""
"LCD_BKLIT_EN_L","1","",""
"PPVRTC_G3H_PCH","3","",""
"SMC_TXXXXX","1","",""
"PCH_SRTCST_L","2","",""
"PP3V3_UPC_TA_LDO","59","",""
"LCD_BKLT_PWM_R","9","",""
"PP3V2_S5","1","",""
"PP5VS0_BOOT","2","",""
"PM_PCH_PWRO","1","",""
"PM_PWRBTL_L","1","",""
"SMC_RESER_L","1","",""
"PP5_S5","2","",""
"PPVPTC_G3H","1","",""
"PP5VS4RS3_EN","2","",""
"PPBUS_S5_HS_COMUTING_ISNS","1","",""
"XDP_PCH_S5_PWRGD","1","",""
"PP5V_PMICLDO","12","",""
"PP5V_S0_BKLT","5","",""
"SMC_BC_ACOKS","1","",""
"IMG_0469","1","",""
"P_IN","158","",""
"AUX_DET","183","",""
"IMG_0474","1","",""
"DUAL_IO","1","",""
"QUAD_IO","2","",""
"TBA_PHASE1","4","",""
"TBA_PHASE2","3","",""
"SMC_ADAPTER_EM","2","",""
"PM_DSW_PWRGN","1","",""
"BKL_FSET","4","",""
"BKL_FLTR","3","",""
"BKL_VSYNC_R","2","",""
"CPUIMVP_PWRGOOD","1","",""
"PM_S0_PWRGOOD","1","",""
"ALL_SYS_PRGD","2","This is a typo of ALL_SYS_PWRGD. When you see ALL_SYS_PRGD, assume they meant to type ALL_SYS_PWRGD","ALL_SYS_PWRGD"
"PM_SLP_SVS_L","1","",""
"DM_RSMRST_L","1","",""
"PP5V_S0_T139","14","",""
"DFR_TOUCH_LID","21","",""
"IMAGE_1210","1","",""
"PP5V1_S4W","1","",""
"P5VOUT_EN","2","",""
"PCH_RSMRST_L","1","",""
"G3H_SW","1","",""
"PPCPU_VCC_S0","1","",""
"CPU_PHASE","1","",""
"USB_PWN_EN","1","",""
"S0_LCDBKLT","4","",""
"BKLT_SENSE_OUT","7","",""
"PP1V2_S3_CPUDDR","15","",""
"PM_SLP_SX","6","",""
"PM_SLP_S4_BTMUX_L","1","",""
"PPVOUT_S0_BLT","1","",""
"SMC_P1V05S0_VSENSE","4","",""
"SMC_P3V3S5_ISENSE","2","",""
"PP1V2_S5_SMC","2","",""
"PP5S_S4","1","",""
"SMBUS_SMC_0","2","",""
"PW_PWRBTN_L","2","",""
"PM_SPL_S4_L","2","This is a typo of PM_SLP_S4_L. When you see PM_SPL_S4_L, assume they meant to type PM_SLP_S4_L","PM_SLP_S4_L"
"PM_EN_USB_PWR","1","",""
"PP1V0_S0SW","11","",""
"PPBUS_PMIC","25","",""
"PP5V_S0_VCORE1","7","",""
"PP5V_S0_VCORE","2","",""
"SMC_PM_G3_EN","1","",""
"P1V0S0_VBST","2","",""
"P1V05S0_BOOT_RC","4","",""
"PUT_RESET_L","1","",""
"SYSPWROK_R","1","",""
"PCH_CLK24M_XTALOUT_R","1","",""
"PCH_CLK34M_XTALIN","1","",""
"SMC_THRMTRIP","3","",""
"BKLT_BOOST_1","1","",""
"BKLT_BOOST_2","1","",""
"PP12V_LCD_F","2","",""
"LVD_BKL_PWM_RC","1","",""
"PM_DSW_PGOOD","1","",""
"PP5V1_CHGR","1","",""
"PL_RESET_L","3","",""
"PP5_S0","3","",""
"CHG_CSI_N","1","This is a typo of CHGR_CSI_N. When you see CHG_CSI_N, assume they meant to type CHGR_CSI_N","CHGR_CSI_N"
"CSI_N","1","",""
"CPUVR_FCCM","7","",""
"3_G3H","1","",""
"18VO_MESA_SW","1","",""
"SYSCLK_CLK25M_CAMERA","4","",""
"PP3V3_S3_MEMRESET","1","",""
"PP1V5_S3RSO_VMON","2","",""
"P5VS0_SS","2","",""
"P5VSO_EN_L","1","",""
"P5VSO_EN","1","",""
"PP1V8_UPC_XB_LDOD","122","",""
"SYS_DETECT_LED","3","",""
"P1V2S5SW_HSMUX_EN","5","",""
"SMC_AUX_OK","22","",""
"1V0_SUSSW","2","",""
"1V0_SUSFUSE","2","",""
"PM_EN_P3V3_G3H_R","2","",""
"PP1V8_UPC_XA_LDOA","72","",""
"PP1V8_UPC_XB_LDOA","112","",""
"PP1V0_SUS","21","",""
"P5VS4_EN_RCD","6","",""
"CHG_AMON","1","This is a typo of CHGR_AMON. When you see CHG_AMON, assume they meant to type CHGR_AMON","CHGR_AMON"
"CHG_BMON","1","This is a typo of CHGR_BMON. When you see CHG_BMON, assume they meant to type CHGR_BMON","CHGR_BMON"
"BACKLIGHT_EN","1","This signal enables backlight. Anytime you see a signal ending with “_EN” , that means this signal being present/high enables what it is referring to. This signal says “BACKLIGHT” before “_EN”, so it is safe to assume this signal enables backlight when present. ",""
"PP3V3_S0SW","2","",""
"TP_NC_UDP_XA_SWD_CLK","1","",""
"TSP_USP_XB_SWD_CLK","1","",""
"USBC_X_CC1","2","",""
"BSA_SCL","1","",""
"BSA_SDA","1","",""
"3V_SUS","2","",""
"SMC_CHGR_BMON_ISENSE","11","",""
"DCINVSENS_EN","1","",""
"PP075_S3_MEM","1","",""
"PM_EN_LDO_DDRVTT_S0","1","",""
"PM_SPL_S3_L","1","",""
"CPUCORE_PHASE1","8","",""
"PPVBAT_G3H_CGHR_REG","1","",""
"PPBU_G3H","1","",""
"SMC_S5_PWRGD_VIN","24","",""
"PPV_SUS","1","",""
"PP5V_SUS_PCH_V5REFSUS","1","",""
"PP5V_S4_X_USBC","23","",""
"UPC_XA_UART_RX","1","",""
"UPC_XA_UART_TX","6","",""
"TBT_X_SPI_MISO","7","",""
"SMC_CLK12M_EN","6","",""
"BUF_SMC_RESET_L","80","",""
"SMC_CBC_ON","1","",""
"OE_12M","1","",""
"SMBUS_SMC_4_G3_SCL","3","",""
"CAM_SENSOR_WAKE_L","1","",""
"PPVOUT_S5_PCH_DCPSUSBYP_R","2","",""
"PPDCIN_ISOL","1","",""
"DCIN_ISOL","3","",""
"PPDIN_S5_CHGR","1","",""
"GHGR_ACIN","1","",""
"P18V5_DCIN_CONN","1","",""
"NO_TEST","1","",""
"DP_INT","8","",""
"CPU_VR_READY","71","",""
"SMC_PWR_EN","3","",""
"MEM_B_CLK","1","",""
"PECI_CPU","2","",""
"PECI_GPU","1","",""
"ACOK_VCC","2","",""
"PP1V5_S0_HDD_FLT","2","",""
"PP0V75_S3_MEM_VR","1","",""
"PPBUS_5V","1","",""
"GND_IMPV6_SGND","1","",""
"FW_SS","1","",""
"PPVBAT_G3H_CHARGER","1","",""
"PPVBAT_CONNECT","1","",""
"PPBUS_HS_OTH5V","28","",""
"PPBUS_HS_OTH3V3","11","",""
"PPBUS_S4_HS_TPAD","9","",""
"PP3V3_G3H_SMC_ISNS","4","",""
"PP20V_USBC_TB","1","",""
"DP_INT_ML_C","1","",""
"DP_INT_HDP","3","",""
"P3V3_S0_FET","1","",""
"PP3V3_G3","5","",""
"PPVIN_S5_HS_COMP_ISNS","1","",""
"PPVIN_S5_HS_OTHER3V_ISNS","1","",""
"S4_PER_EN","1","",""
"SMC_GT_ISENSE","1","",""
"SMC_GT_VSENSE","1","",""
"SMC_SA_IMON_ISENSE","1","",""
"SMC_SA_ISENSE","2","",""
"SNC_3V3S5_ISENSE","1","",""
"SMC_3V3SSD_ISENSE","1","",""
"SMC_1V2S3_ISENSE","5","",""
"SMC_3V3WLS_ISENSE","1","",""
"SMC_3V3LCD_ISENSE","1","",""
"AUX_OK","99","",""
"TBA_CSIR_N","3","",""
"TBA_CSIR_P","3","",""
"PP_BUS","4","",""
"PP_DCIN_CHGR","1","",""
"TBT_DIV_L","1","",""
"15V_T29","1","",""
"ALERT_L","2","",""
"REG_IN","1","",""
"AUD_GPO_3","1","",""
"V_CORE","1","",""
"PT_RESET_L","1","",""
"SMC_RESET_R_L","11","",""
"ALL_SYS_POWRGD","1","This is a typo of ALL_SYS_PWRGD. When you see ALL_SYS_POWRGD, assume they meant to type ALL_SYS_PWRGD","ALL_SYS_PWRGD"
"ENET_SR_LX","1","",""
"PP3V3_S4_FET","3","",""
"PP1V5_S3RS0_FET","3","",""
"VCORE_S0_AXG","1","",""
"ALL_SYS_PGOOD","2","This is a typo of ALL_SYS_PWRGD. When you see ALL_SYS_PGOOD, assume they meant to type ALL_SYS_PWRGD","ALL_SYS_PWRGD"
"PP1V5_S3_P1V5S3RS0","1","",""
"PP1V5_S3_P1V5S3RS0_FET","3","",""
"1V25_VREF","3","",""
"SMC_MPM_OK","1","",""
"42_G3H","1","",""
"PP3V3_S0_ISNS","1","",""
"LCD_BKL_ON","1","",""
"LCD_PWM","1","",""
"PPVIN_S0_CPUVR","8","",""
"PP3V42_H3H","4","",""
"PPGUS_G3H","1","",""
"PP3V3_R3V0AON","1","",""
"BLC_VOUT1","1","",""
"PPUS_G3","2","",""
"CPU_THRMTRIP_3V3","4","",""
"BKL_ISENX","1","",""
"BLK_ISENSE","1","",""
"SMC_CPU_VSENSEOUT","1","",""
"OS_SPECIFIC","1","",""
"SERVICE_LAYERS","1","",""
"SLP_S5_L","3","",""
"PM_CLKRUN_L","2","",""
"SLP_SX_L","2","",""
"VERBOSE_1","1","",""
"VERBOSE_2","1","",""
"SINGLE_USER_2","1","",""
"RST_BUF_L","1","",""
"PM_PWRBTNL_L","3","",""
"FET_RAMP","2","",""
"XDP_JTAG_CPU_ISOL_L","1","",""
"USB3_EXTA_TX_P","2","",""
"USB3_EXTA_TX_N","2","",""
"USB3_EXTB_TX_P","2","",""
"USB3_EXTB_TX_N","2","",""
"PD_SMC_CBC_ON","3","",""
"SMC_CHGR_INT_L","5","",""
"XV_SUS","2","",""
"P3V3_S0SW_LCD","2","",""
"3V0_G3H","8","",""
"SMC_1V35MRM_ISENSE","2","",""
"PP_3V42_G3A","1","",""
"SMC_S4_WAKE_SRC_EN","1","",""
"DCIN_ISOL_GATE_R","11","",""
"DCIN_ISOL_GATE","9","",""
"PPVOUT_S0_BKLT","2","",""
"PPVCC_MAIN","1","",""
"PP3V3_S2R","1","",""
"PP3V3_EXT_SW","1","",""
"T29BST_BOOST","4","",""
"TPA508SMC_DEV_SUPPLY_L","1","",""
"PP3V3_UPC_VIN","2","",""
"PP1V8D_UPC_XA_LDO","9","",""
"SMC_0NOFF","1","",""
"CPUVR_VCC","9","",""
"CPUVR_IN","1","",""
"PM_PGOOD_CPUVCC","13","",""
"VR_HOT_L","1","",""
"PPDCIN_WORKS","1","",""
"DP_TBTSNK_ML","1","",""
"1V2_S3","12","",""
"PPHV_SOSW_LCDBKLT","2","",""
"NC_BDV_BKL_PWM","1","",""
"XDP_CPU_PWRBTN_L","3","",""
"SMC_ONFF_L","3","",""
"PP1V_S5","1","",""
"PP1V_S5G","17","",""
"SSD_PCI_SEL_L","1","",""
"LCD_PWR_SLEW_3V3","3","",""
"PPVCCIO_S0_CPU","46","",""
"PP1V_OPC_S0","5","",""
"PPVRTC_GH","1","",""
"SMC_DCIN","59","",""
"BMON_ISENSE","34","",""
"PBUS_VSENSE","29","",""
"MIPI_CLK_CONN_N","2","",""
"MIPI_CLK_CONN_P","2","",""
"MIPI_DATA_CONN_N","2","",""
"MIPI_DATA_CONN_P","3","",""
"SMCBUS_SMC1_S0_SDA","1","",""
"SMCBUS_SMC1_S0_SCL","1","",""
"I2C_CAM_SDA","3","",""
"PP1V5_S0SW_AUDIO_HDA","10","",""
"BUF_PLT_RST_L","3","",""
"5V5_S5","2","",""
"ALL_PWR","2","",""
"PCH_CLK24M_XTALIN","2","",""
"CH_CLK24M_XTALOUT","2","",""
"CPUVR_PHASE","2","",""
"XV_S4","2","",""
"PPVTRC_G3H","1","",""
"HDA_SDIN0","2","",""
"PP3V_S0SW_LCD","2","",""
"3V3_S4_FET","3","",""
"MLB_BAFFIN2","1","",""
"FET_EN_P12V_S0","6","",""
"PP12V_S0_FET","12","",""
"PM_SLPSX_L","1","",""
"PPBUS_S5_COMPUTING","1","",""
"3V_5S","1","",""
"PVCCIO_EN","6","",""
"SMC_NB_MISC_ISENSE","6","",""
"SMC_MCP_VSENSE","8","",""
"SMC_MCP_DDR_ISENSE","8","",""
"SMC_N_FOLLOW","2","",""
"REG_PHASE_P5VS4","1","",""
"P5VG3S_VFB1","2","",""
"PMU_ONOFF_L","99","",""
"5V_G3S","38","",""
"PP3V3_G3H_SMC","1","",""
"PVCORE_GPU","1","",""
"SMC_GPU_HI_ISENSE","5","",""
"SMC_GPU_CORE_ISENSE","1","",""
"SMC_PWRFAIL_WARN_L","5","",""
"PP3V_SUS","1","",""
"PPBUS_HS_GPU","27","",""
"UPC_PMU_RESET","24","",""
"PMU_RSLOC_RST_L","15","",""
"PP3V3_G3H_RTC_X","61","",""
"CHGR_RST_IN_R","12","",""
"PCH_RTC_RESET_L","21","",""
"PP3V0_G3H_RTC","12","",""
"PCH_BATLOW_L","6","",""
"PP3V3_G3H_PMU_VINRTC_R","7","",""
"PP3V3_G3H_SOCPMU","21","",""
"PMU_PVDDMAIN_EN","34","",""
"PMU_ACTIVE_READY","7","",""
"LDO_CORE","19","",""
"PMU_LDO3_OUT","9","",""
"LDO_RTC","31","",""
"SOC_XTAL24M_IN","2","",""
"XV_S3","1","",""
"XV_S0","1","",""
"P5VP3V3_REG3","2","",""
"P5VS4_DRVL","2","",""
"CHGR_RST_IN","31","",""
"PP3V3_G3H_PMU_VDDMAIN","23","",""
"PPVPCORE_S5","10","",""
"PP1V_PRIM","12","",""
"PP0V9_SLPDDR","23","",""
"PP1V1_SLPS2R","106","",""
"PP0V82_SLPDDR","22","",""
"PP1V8_AWAKE","108","",""
"PP1V8_S5","42","",""
"EN_R","3","",""
"HS_COMP","1","",""
"HS_OTHER","1","",""
"PM_RSMSRT_L","1","",""
"PPVIN_G3H","7","",""
"SYSCLK_CLK25M","2","",""
"P3V3_S5RS3RS0_SYSCLKGEN","1","",""
"25M_A","3","",""
"MEM_B_CLK_N","1","",""
"PCH_RESET_L","3","",""
"PP3V3_S0_GPU","7","",""
"PPCC_S0_CPU","2","",""
"GPU_ENABLE","1","",""
"PP0V6_S3_DDRVTT","3","",""
"REG_PHASE_P1V05S0_L","1","",""
"REG_PHASE_CPUVCC_1","1","",""
"REG_PHASE_CPUVCC_2","2","",""
"PP1V2_S3_DDR","2","",""
"PPCPUVCC_S0_CPU","7","",""
"REG_P1V2_S3_PGOOD","1","",""
"PP3V3_S4_PWRCTL","1","",""
"PM_PGOOD_REG_P1V2_S3","2","",""
"PM_EN_S0","4","",""
"PM_EN_FET_P3V3_S0_R","1","",""
"PM_PGOOD_REG_P1V05_S0","1","",""
"REG_P1V05S0_PGOOD","1","",""
"PM_EN_FET_P3V3_S0","2","",""
"PM_EN_FET_P12V_S0","6","",""
"PM_EN_FET_P5V_S0","2","",""
"PP5V_LDO5V","18","",""
"PP1V25_VREF","20","",""
"PPVIN_S0SW_LCDBKLFET","1","",""
"PPP3V42_G3H","1","",""
"CHARGER_AGATE_DIV","2","This is a typo of CHGR_AGATE_DIV. When you see CHARGER_AGATE_DIV, assume they meant to type CHGR_AGATE_DIV","CHGR_AGATE_DIV"
"CHARGER_AGATE","2","This is a typo of CHGR_AGATE. When you see CHARGER_AGATE, assume they meant to type CHGR_AGATE","CHGR_AGATE"
"PP20V_DCIN_CONN_R","2","",""
"PP5V_S0_VCCSA","1","",""
"IG_LCD_PWR_EN","1","",""
"PP5V_S0_GFXIMVP","2","",""
"SM_LID","1","",""
"CHGR_UGATECHGR_UGATE","1","",""
"PCH_CLK_32K_RTCX1","1","",""
"PM_SLO_S4_L","1","",""
"PPVRET_G3H","1","",""
"PM_SLP_S3L","8","",""
"PP20V_USBC_XA_VBIS","1","",""
"DFR_TOUCH_INT_L","13","",""
"PP1V8_S0SW_DFR","14","",""
"DFR_TOUCH_ROM_WC","4","",""
"DFR_DISP_RESET_L","12","",""
"DFR_TOUCH_RESET_L","25","",""
"DFR_CLKIN_RESET_L","3","",""
"DFR_TOUCH_PANEL_DETECT","4","",""
"SMC_RSMRST_L","6","",""
"PPVIN_S5_SMCVREF","1","",""
"PP3V3_S5_AVREF_SMV","2","",""
"SMC_RST_L","26","",""
"SMC_BYPASS","9","",""
"PCH_SRTRST_L","1","",""
"PPVCORE_S0_AXG2_L","3","",""
"PPVCORE_S0_AXG1_L","3","",""
"GPUFB_LL","1","",""
"PPVCORE_S0_CPU_PH3","2","",""
"PPBUS_G3H_P5VS4","1","",""
"PP3BUS_G3H","1","",""
"BLK_ISEN","1","",""
"SYS_CLK_25M","1","",""
"SPKRAMP_INR_N","1","",""
"SPKRAMP_INR_P","1","",""
"I2C_TCON_SCL_R","2","",""
"PP1V2_CPU_DDR","1","",""
"PPDDR3_S3_REG","1","",""
"PP1V8_S3_REG_R","2","",""
"PPVTT_DDR_S3","1","",""
"SSD_PWR_REQ","6","",""
"PM_EN_PVXS5","17","",""
"SMC_RST_TPAD_L","1","",""
"PP3V3_SUS_EN_L","2","",""
"PP3V3_G3H_SMC_VDDA","1","",""
"SMC_ACDC_ID","1","",""
"PP5V_S4_EXT","1","",""
"PCH_CLK32K_RTCX2","3","",""
"PM_RSMRST_PCH_L","8","",""
"SYSCLK_CLK32_PCH","1","",""
"UPC_LDO","1","",""
"PP3V3_S4_P3V3S4FET","2","",""
"P3V3G3H_VBST","15","",""
"P3V3G3H_LX","7","",""
"P3V3G3H_BIAS","5","",""
"P3V3G3H_FB","10","",""
"SMC_PWRBTN_L","1","",""
"PP2V7_NAND_VCC","9","",""
"PICCOLO_VEN1","6","",""
"PICCOLO_IUVD","5","",""
"3V3_G3H_SMC_VDD","1","",""
"PCA9557D_RESET_L","5","",""
"PCI_RESET_L","10","",""
"PP3V3_S0_MCP_PLL_HVDD","1","",""
"PP1V05_S0_MCP_PLL_PEXSATA","1","",""
"GFXIMVP_DPSLP_EN","2","",""
"CLK_EN","1","",""
"3V3_SW_LCD","5","",""
"PCH_DSWVRMEN_L","25","",""
"SYSCLK_CLK32K_RTCX1","12","",""
"PP3V3S_5","1","",""
"PPBUS_G3H_SPKRL","6","",""
"PPBUS_HS_3V3G3H_T","14","",""
"PPBUS_HS_3V3G3HRTC_X","8","",""
"PP3V3_G3S_T","12","",""
"PP5V_S4_T_USBC","19","",""
"UPC_T_5V_EN_R","4","",""
"UPC_T_5V_EN","6","",""
"SMC_PCH_PWROK","3","",""
"SMC_PCH_SYS_PWROK","3","",""
"SMC_SYSRST_L","3","",""
"CHGR_LX2","6","",""
"TBA_LX2","7","",""
"PP1V05_S3","8","",""
"PP1V05_S0SW","6","",""
"PP1V8_G3S","85","",""
"PP3V3_G3S_X","10","",""
"PP3V3_G3SSW_SNS","21","",""
"PP3V3_G3H_DFR","1","",""
"PP3V3_G3H_SSD0_SNS","17","",""
"PPBUS_G3H_SSD0_SNS","14","",""
"1V05_S0SW","1","",""
"PP3V3_S0_CPU","1","",""
"PPVIN_SOGPU_1V8_RC","2","",""
"1V8_GPU","1","",""
"PPVIN_S0GPU_1V8_RC","2","",""
"REG_SSTR_P1V8GPU","2","",""
"REG_PHASE_1V8GPU","1","",""
"REG_VOS_P1V8GPU","1","",""
"REG_FB_P1V8GPU","1","",""
"AGND_P1V8GPU","1","",""
"PPVIN_S0_GFXIMVP_VIN","2","",""
"PP1V8_S0_GPU","3","",""
"EG_RAIL4_EN","2","",""
"P3V3GPU_RAMP","1","",""
"P3V3_GPU_EN","1","",""
"PP1V8_GPU","2","",""
"REGVOS_P1V8GPU","1","",""
"PP3V0_S5_AVREF_SMC","10","",""
"PP1V25_PMICVREF","9","",""
"USBC_XB_USB_TOP_N","4","",""
"SMBUS_SMC_5","1","",""
"PP5V_S","1","",""
"S5_SLP_L","2","",""
"LED_RETURN1","2","",""
"FAN_RT_TACH","6","",""
"PM_SLP_S0","3","",""
"SMC_PBUS","1","",""
"DCIN_VSENSE","4","",""
"SMC_BMON","3","",""
"DCIN_ISENSE","7","",""
"P1V2S5SW_HSMUX_EN_R","1","",""
"CPU_PRWGOOD","1","",""
